composer_label,title,mxl_path,note_count,pitch_range_semitones,avg_melodic_interval,conjunct_motion_ratio,pitch_class_entropy,melodic_interval_std,melodic_leap_ratio,voice_independence_index,contrary_motion_ratio,parallel_motion_ratio,oblique_motion_ratio
Bach,Fantasie und Fuge,/Users/victor/JuFo2026/15571083/mxl/13/36/QmVpXy2P42TYWQ7zBtWVk7dZmFv8QBmz7dhAaSjjggdAHw.mxl,3429,48.0,4.2613466334164585,0.3975062344139651,3.287738263967549,3.61467322530413,0.5561097256857855,-0.2,0.4,0.6,0.0
Bach,J.S. Bach Nun freut euch lieben Christen Arrt F. Busoni,/Users/victor/JuFo2026/15571083/mxl/16/1/QmY2WMwzrxQuDxX7JybHjSaiQH95z2ASWp55srpAa97MWG.mxl,2067,53.0,2.409090909090909,0.8158307210031348,3.0500096385011375,2.2217319604221486,0.1700626959247649,-0.8,0.06666666666666667,0.8666666666666667,0.06666666666666667
Bach,Bach's chorale harmonisations 121-240 (Breitkopf numbering no text),/Users/victor/JuFo2026/15571083/mxl/12/16/QmUDcPN9uYUGpqmLK4Lx1FL6kkNidYPfNwrZJrwb4DhFpT.mxl,28768,43.0,4.578764078245406,0.29045643153526973,3.364483703666016,2.9308908299298504,0.6832394783639597,0.15789473684210525,0.47368421052631576,0.3157894736842105,0.21052631578947367
Bach,Bach js capriccio bwv 992,/Users/victor/JuFo2026/15571083/mxl/11/48/QmTvJh1vZRJXz5St8CwcgBRSUvuw84jPyMCksH31x6shJf.mxl,2811,48.0,5.258006042296072,0.256797583081571,3.1640538612691005,4.283378358621321,0.627190332326284,-0.2,0.26666666666666666,0.4666666666666667,0.26666666666666666
Bach,J.S. Bach Partita No.3 1. Fantasia BWV 827,/Users/victor/JuFo2026/15571083/mxl/12/5/QmU69NWXPs3JghtSsoqNjW2YBUS5HJepCEEnb14xZ4B4m6.mxl,1090,48.0,3.504105090311987,0.41707717569786534,3.248586961069008,2.6330723833856418,0.555008210180624,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666
Bach,Minuet in F Major BWV 116 Anh. 113 by JS Bach,/Users/victor/JuFo2026/15571083/mxl/17/30/QmZLB5s1pGDSPhmWx5Zwkt1APsVUQpbvyEqwvi9WP1xxzF.mxl,259,44.0,2.7658227848101267,0.5886075949367089,3.016968903551625,2.108355053563302,0.3670886075949367,0.0,0.15384615384615385,0.15384615384615385,0.6923076923076923
Bach,Preludio I J S Bach Czerny,/Users/victor/JuFo2026/15571083/mxl/13/19/QmVf4NvWmiKAsctGpvYeUEtEV9t92SVTuMuXtswBFYMHr9.mxl,637,45.0,6.0225225225225225,0.04279279279279279,3.091461328457979,3.289956999765126,0.9572072072072072,-0.3333333333333333,0.2,0.5333333333333333,0.26666666666666666
Bach,J.S. Bach Choralvorspiel Ich ruf' zu dir Herr BWV 639 (Arrt F. Busoni),/Users/victor/JuFo2026/15571083/mxl/4/23/QmehfxKmagAUes7CGojrhYeWmDZJr89mp6WtJAcZLhHrJi.mxl,894,49.0,5.4908675799086755,0.2191780821917808,3.147101602219808,3.556928883590666,0.7648401826484018,0.34782608695652173,0.4782608695652174,0.13043478260869565,0.391304347826087
Bach,Bach Violin Concerto in A minor BWV 1041,/Users/victor/JuFo2026/15571083/mxl/16/9/QmYagSHmxZDVqj8bw47RDNo8GnqrE1SHucUmwQdnuBYcNA.mxl,2787,62.0,5.097102584181676,0.45262333594361787,3.2759554004807043,4.985488674293091,0.5050900548159749,0.2,0.3,0.1,0.6
Bach,Prelude BWV 1006,/Users/victor/JuFo2026/15571083/mxl/15/20/QmXF1zqjqvJWwJQX2uJgqKZPzcnB4x5UM8VAEmU2WQtsTY.mxl,1742,32.0,5.625502584721424,0.2981045376220563,3.16424888039231,4.649818120079645,0.6726019529006318,,,,
